drug_id,category_id
DB00091,C00192
DB00091,C00193
DB00091,C00470
DB00091,C00010
DB00091,C00194
DB00092,C00001
DB00092,C00016
DB00092,C00021
DB00092,C00022
DB00092,C00139
DB00092,C00471
DB00092,C00472
DB00092,C00473
DB00092,C00060
DB00092,C00026
DB00092,C00142
DB00092,C00143
DB00092,C00065
DB00092,C00066
DB00092,C00029
DB00092,C00067
DB00092,C00474
DB00092,C00068
DB00092,C00012
DB00092,C00052
DB00092,C00053
DB00092,C00402
DB00092,C00033
DB00093,C00001
DB00093,C00006
DB00093,C00131
DB00093,C00132
DB00093,C00087
DB00093,C00088
DB00093,C00089
DB00093,C00133
DB00093,C00010
DB00093,C00177
DB00093,C00229
DB00093,C00012
DB00093,C00387
DB00093,C00232
DB00093,C00233
DB00094,C00001
DB00094,C00214
DB00094,C00082
DB00094,C00149
DB00094,C00215
DB00094,C00131
DB00094,C00132
DB00094,C00133
DB00094,C00010
DB00094,C00177
DB00094,C00178
DB00094,C00216
DB00095,C00001
DB00095,C00016
DB00095,C00017
DB00095,C00018
DB00095,C00475
DB00095,C00021
DB00095,C00022
DB00095,C00023
DB00095,C00476
DB00095,C00477
DB00095,C00026
DB00095,C00028
DB00095,C00029
DB00095,C00067
DB00095,C00030
DB00095,C00012
DB00095,C00402
DB00095,C00033
DB00097,C00214
DB00097,C00082
DB00097,C00149
DB00097,C00216
DB00098,C00001
DB00098,C00016
DB00098,C00478
DB00098,C00021
DB00098,C00058
DB00098,C00479
DB00098,C00022
DB00098,C00480
DB00098,C00161
DB00098,C00481
DB00098,C00026
DB00098,C00482
DB00098,C00199
DB00098,C00028
DB00098,C00066
DB00098,C00029
DB00098,C00067
DB00098,C00030
DB00098,C00483
DB00098,C00484
DB00098,C00150
DB00098,C00012
DB00098,C00402
DB00098,C00202
DB00098,C00033
DB00099,C00001
DB00099,C00021
DB00099,C00047
DB00099,C00140
DB00099,C00142
DB00099,C00143
DB00099,C00162
DB00099,C00009
DB00099,C00145
DB00099,C00163
DB00099,C00164
DB00099,C00010
DB00099,C00012
DB00100,C00179
DB00100,C00182
DB00100,C00184
DB00102,C00485
DB00102,C00486
DB00102,C00203
DB00102,C00001
DB00102,C00487
DB00102,C00488
DB00102,C00047
DB00102,C00022
DB00102,C00489
DB00102,C00060
DB00102,C00490
DB00102,C00491
DB00102,C00009
DB00102,C00492
DB00102,C00050
DB00102,C00493
DB00102,C00494
DB00102,C00010
DB00102,C00495
DB00102,C00496
DB00102,C00497
DB00102,C00498
DB00102,C00304
DB00102,C00012
DB00102,C00499
DB00102,C00500
DB00102,C00501
DB00103,C00203
DB00103,C00001
DB00103,C00039
DB00103,C00040
DB00103,C00502
DB00103,C00328
DB00103,C00043
DB00103,C00503
DB00103,C00504
DB00103,C00012
DB00104,C00001
DB00104,C00019
DB00104,C00073
DB00104,C00505
DB00104,C00259
DB00104,C00260
DB00104,C00261
DB00104,C00103
DB00104,C00247
DB00104,C00084
DB00104,C00208
DB00104,C00085
DB00104,C00150
DB00104,C00193
DB00104,C00010
DB00104,C00194
DB00104,C00134
DB00104,C00506
DB00104,C00092
DB00104,C00507
DB00104,C00508
DB00104,C00136
DB00105,C00094
DB00105,C00096
DB00105,C00001
DB00105,C00097
DB00105,C00019
DB00105,C00021
DB00105,C00098
DB00105,C00047
DB00105,C00023
DB00105,C00101
DB00105,C00102
DB00105,C00103
DB00105,C00104
DB00105,C00074
DB00105,C00108
DB00105,C00067
DB00105,C00030
DB00105,C00050
DB00105,C00109
DB00105,C00110
DB00105,C00160
DB00105,C00111
DB00105,C00113
DB00105,C00032
DB00105,C00010
DB00105,C00090
DB00105,C00012
DB00106,C00001
DB00106,C00021
DB00106,C00076
DB00106,C00314
DB00106,C00509
DB00106,C00132
DB00106,C00010
DB00107,C00001
DB00107,C00214
DB00107,C00131
DB00107,C00132
DB00107,C00510
DB00107,C00511
DB00107,C00512
DB00107,C00133
DB00107,C00010
DB00107,C00134
DB00107,C00177
DB00107,C00229
DB00107,C00230
DB00107,C00506
DB00107,C00092
DB00107,C00093
DB00107,C00136
DB00107,C00513
DB00108,C00001
DB00108,C00016
DB00108,C00017
DB00108,C00018
DB00108,C00021
DB00108,C00022
DB00108,C00026
DB00108,C00028
DB00108,C00066
DB00108,C00363
DB00108,C00029
DB00108,C00067
DB00108,C00514
DB00108,C00515
DB00108,C00012
DB00108,C00402
DB00108,C00033
DB00109,C00001
DB00109,C00256
DB00109,C00097
DB00109,C00516
DB00109,C00290
DB00109,C00517
DB00109,C00413
DB00109,C00098
DB00109,C00518
DB00109,C00047
DB00109,C00519
DB00109,C00520
DB00109,C00461
DB00109,C00521
DB00109,C00522
DB00109,C00523
DB00109,C00524
DB00109,C00525
DB00109,C00526
DB00109,C00527
DB00109,C00528
DB00109,C00529
DB00109,C00530
DB00109,C00068
DB00109,C00333
DB00109,C00010
DB00109,C00531
DB00109,C00012
DB00109,C00532
DB00109,C00533
DB00109,C00534
DB00109,C00535
DB00109,C00536
DB00109,C00537
DB00110,C00001
DB00110,C00097
DB00110,C00016
DB00110,C00017
DB00110,C00018
DB00110,C00413
DB00110,C00098
DB00110,C00538
DB00110,C00022
DB00110,C00523
DB00110,C00026
DB00110,C00539
DB00110,C00028
DB00110,C00029
DB00110,C00012
DB00110,C00540
DB00110,C00033
DB00110,C00541
DB00111,C00001
DB00111,C00016
DB00111,C00017
DB00111,C00018
DB00111,C00021
DB00111,C00022
DB00111,C00023
DB00111,C00026
DB00111,C00028
DB00111,C00066
DB00111,C00363
DB00111,C00029
DB00111,C00067
DB00111,C00030
DB00111,C00395
DB00111,C00188
DB00111,C00396
DB00111,C00397
DB00111,C00012
DB00111,C00033
DB00112,C00001
DB00112,C00542
DB00112,C00488
DB00112,C00016
DB00112,C00017
DB00112,C00018
DB00112,C00019
DB00112,C00020
DB00112,C00021
DB00112,C00543
DB00112,C00058
DB00112,C00022
DB00112,C00023
DB00112,C00099
DB00112,C00161
DB00112,C00544
DB00112,C00026
DB00112,C00545
DB00112,C00028
DB00112,C00029
DB00112,C00030
DB00112,C00031
DB00112,C00032
DB00112,C00546
DB00112,C00120
DB00112,C00012
DB00112,C00123
DB00112,C00033
DB00112,C00547
DB00112,C00548
DB00112,C00549
DB00112,C00550
DB00112,C00551
DB00113,C00001
DB00113,C00016
DB00113,C00022
DB00113,C00350
DB00113,C00026
DB00113,C00028
DB00113,C00029
DB00113,C00552
DB00113,C00012
DB00113,C00033
DB00113,C00553
DB00113,C00354
DB00114,C00203
DB00114,C00554
DB00114,C00555
DB00114,C00040
DB00114,C00556
DB00114,C00557
DB00114,C00558
DB00114,C00559
DB00114,C00560
DB00114,C00561
DB00114,C00562
DB00114,C00563
DB00115,C00138
DB00115,C00005
DB00115,C00564
DB00115,C00565
DB00115,C00075
DB00115,C00556
DB00115,C00491
DB00115,C00566
DB00115,C00557
DB00115,C00567
DB00115,C00562
DB00115,C00568
DB00115,C00563
DB00116,C00554
DB00116,C00555
DB00116,C00040
DB00116,C00569
DB00116,C00566
DB00116,C00570
DB00116,C00571
DB00116,C00561
DB00116,C00562
DB00116,C00563
DB00117,C00572
DB00117,C00573
DB00117,C00574
DB00117,C00001
DB00117,C00555
DB00117,C00575
DB00117,C00561
DB00118,C00203
DB00118,C00572
DB00118,C00576
DB00118,C00001
DB00118,C00577
DB00118,C00257
DB00118,C00578
DB00118,C00103
DB00118,C00555
DB00118,C00566
DB00118,C00579
DB00118,C00580
DB00118,C00581
DB00118,C00582
DB00118,C00583
DB00118,C00584
DB00118,C00561
DB00119,C00555
DB00119,C00585
DB00119,C00586
DB00119,C00561
DB00120,C00572
DB00120,C00587
DB00120,C00573
DB00120,C00574
DB00120,C00001
DB00120,C00555
DB00120,C00067
DB00120,C00113
DB00120,C00575
DB00120,C00561
DB00121,C00203
DB00121,C00554
DB00121,C00565
DB00121,C00555
DB00121,C00040
DB00121,C00556
DB00121,C00491
DB00121,C00588
DB00121,C00557
DB00121,C00558
DB00121,C00561
DB00121,C00562
DB00121,C00563
DB00122,C00095
DB00122,C00349
DB00122,C00589
DB00122,C00590
DB00122,C00296
DB00122,C00272
DB00122,C00555
DB00122,C00591
DB00122,C00247
DB00122,C00297
DB00122,C00299
DB00122,C00592
DB00122,C00593
DB00122,C00594
DB00122,C00595
DB00122,C00596
DB00122,C00597
DB00122,C00598
DB00122,C00599
DB00122,C00600
DB00122,C00601
DB00122,C00602
DB00122,C00561
DB00122,C00603
DB00122,C00562
DB00122,C00563
DB00123,C00572
DB00123,C00604
DB00123,C00605
DB00123,C00574
DB00123,C00001
DB00123,C00005
DB00123,C00373
DB00123,C00239
DB00123,C00555
DB00123,C00606
DB00123,C00607
DB00123,C00575
DB00123,C00561
DB00125,C00348
DB00125,C00572
DB00125,C00604
DB00125,C00605
DB00125,C00001
DB00125,C00608
DB00125,C00005
DB00125,C00373
DB00125,C00239
DB00125,C00555
DB00125,C00609
DB00125,C00610
DB00125,C00606
DB00125,C00415
DB00125,C00611
DB00125,C00575
DB00125,C00561
DB00126,C00348
DB00126,C00203
DB00126,C00612
DB00126,C00047
DB00126,C00139
DB00126,C00100
DB00126,C00565
DB00126,C00556
DB00126,C00613
DB00126,C00214
DB00126,C00491
DB00126,C00614
DB00126,C00615
DB00126,C00557
DB00126,C00120
DB00126,C00616
DB00126,C00558
DB00126,C00617
DB00126,C00123
DB00126,C00618
DB00126,C00619
DB00126,C00620
DB00126,C00563
DB00127,C00349
DB00127,C00621
DB00127,C00622
DB00127,C00555
DB00127,C00596
DB00127,C00353
DB00127,C00561
DB00128,C00572
DB00128,C00623
DB00128,C00624
DB00128,C00001
DB00128,C00555
DB00128,C00625
DB00128,C00575
DB00128,C00561
DB00129,C00203
DB00129,C00572
DB00129,C00604
DB00129,C00605
DB00129,C00001
DB00129,C00626
DB00129,C00555
DB00129,C00627
DB00129,C00628
DB00129,C00089
DB00129,C00010
DB00129,C00561
DB00130,C00203
DB00130,C00572
DB00130,C00576
DB00130,C00604
DB00130,C00605
DB00130,C00629
DB00130,C00001
DB00130,C00555
DB00130,C00630
DB00130,C00575
DB00130,C00561
DB00131,C00631
DB00131,C00555
DB00131,C00566
DB00131,C00579
DB00131,C00632
DB00131,C00633
DB00131,C00582
DB00131,C00634
DB00131,C00561
DB00132,C00635
DB00132,C00636
DB00132,C00555
DB00132,C00637
DB00132,C00609
DB00132,C00638
DB00132,C00639
DB00132,C00640
DB00132,C00641
DB00132,C00415
DB00132,C00561
DB00133,C00572
DB00133,C00629
DB00133,C00001
DB00133,C00555
DB00133,C00575
DB00133,C00561
DB00134,C00572
DB00134,C00574
DB00134,C00629
DB00134,C00001
DB00134,C00577
DB00134,C00403
DB00134,C00555
DB00134,C00575
DB00134,C00584
DB00134,C00561
DB00135,C00572
DB00135,C00587
DB00135,C00573
DB00135,C00001
DB00135,C00555
DB00135,C00575
DB00135,C00561
DB00136,C00203
DB00136,C00642
DB00136,C00643
DB00136,C00152
DB00136,C00156
DB00136,C00644
DB00136,C00645
DB00136,C00422
DB00136,C00455
DB00136,C00423
DB00136,C00424
DB00136,C00457
DB00136,C00170
DB00136,C00461
DB00136,C00565
DB00136,C00556
DB00136,C00646
DB00136,C00491
DB00136,C00415
DB00136,C00647
DB00136,C00276
DB00136,C00557
DB00136,C00303
DB00136,C00558
DB00136,C00648
DB00136,C00649
DB00136,C00650
DB00136,C00651
DB00136,C00563
DB00136,C00652
DB00137,C00653
DB00137,C00047
DB00137,C00654
DB00137,C00655
DB00137,C00656
DB00137,C00657
DB00137,C00555
DB00137,C00658
DB00137,C00659
DB00137,C00660
DB00137,C00561
DB00137,C00661
DB00137,C00662
DB00138,C00572
DB00138,C00605
DB00138,C00624
DB00138,C00001
DB00138,C00577
DB00138,C00663
DB00138,C00664
DB00138,C00555
DB00138,C00665
DB00138,C00666
DB00138,C00667
DB00138,C00668
DB00138,C00669
DB00138,C00584
DB00138,C00561
DB00139,C00348
DB00139,C00670
DB00139,C00555
DB00139,C00671
DB00139,C00672
DB00139,C00561
DB00140,C00203
DB00140,C00047
DB00140,C00554
DB00140,C00060
DB00140,C00040
DB00140,C00673
DB00140,C00566
DB00140,C00557
DB00140,C00465
DB00140,C00120
DB00140,C00090
DB00140,C00659
DB00140,C00570
DB00140,C00674
DB00140,C00123
DB00140,C00562
DB00140,C00563
DB00141,C00675
DB00141,C00139
DB00141,C00555
DB00141,C00676
DB00141,C00561
DB00142,C00677
DB00142,C00203
DB00142,C00572
DB00142,C00623
DB00142,C00624
DB00142,C00001
DB00142,C00555
DB00142,C00432
DB00142,C00625
DB00142,C00613
DB00142,C00247
DB00142,C00678
DB00142,C00575
DB00142,C00561
DB00143,C00001
DB00143,C00403
DB00143,C00555
DB00143,C00679
DB00143,C00089
DB00143,C00010
DB00143,C00561
DB00144,C00555
DB00144,C00680
DB00144,C00681
DB00144,C00415
DB00144,C00647
DB00144,C00682
DB00144,C00683
DB00144,C00684
DB00144,C00561
DB00145,C00572
DB00145,C00001
DB00145,C00005
DB00145,C00373
DB00145,C00555
DB00145,C00685
DB00145,C00686
DB00145,C00283
DB00145,C00575
DB00145,C00561
DB00146,C00203
DB00146,C00687
DB00146,C00152
DB00146,C00155
DB00146,C00644
DB00146,C00645
DB00146,C00565
DB00146,C00556
DB00146,C00646
DB00146,C00415
DB00146,C00647
DB00146,C00557
DB00146,C00558
DB00146,C00648
DB00146,C00649
DB00146,C00650
DB00146,C00136
DB00146,C00651
DB00146,C00563
DB00146,C00652
DB00147,C00555
DB00147,C00557
DB00147,C00559
DB00147,C00560
DB00147,C00561
DB00147,C00562
DB00147,C00563
DB00148,C00688
DB00148,C00572
DB00148,C00001
DB00148,C00555
DB00148,C00689
DB00148,C00561
DB00149,C00572
DB00149,C00690
DB00149,C00574
DB00149,C00001
DB00149,C00555
DB00149,C00575
DB00149,C00561
DB00150,C00572
DB00150,C00587
DB00150,C00573
DB00150,C00574
DB00150,C00001
DB00150,C00691
DB00150,C00692
DB00150,C00272
DB00150,C00273
DB00150,C00555
DB00150,C00693
DB00150,C00593
DB00150,C00575
DB00150,C00694
DB00150,C00695
DB00150,C00696
DB00150,C00561
DB00151,C00572
DB00151,C00629
DB00151,C00001
DB00151,C00577
DB00151,C00697
DB00151,C00664
DB00151,C00555
DB00151,C00698
DB00151,C00575
DB00151,C00699
DB00151,C00584
DB00151,C00561
DB00152,C00203
DB00152,C00565
DB00152,C00556
DB00152,C00491
DB00152,C00557
DB00152,C00596
DB00152,C00597
DB00152,C00558
DB00152,C00700
DB00152,C00584
DB00152,C00701
DB00152,C00562
DB00152,C00563
DB00153,C00203
DB00153,C00152
DB00153,C00156
DB00153,C00565
DB00153,C00556
DB00153,C00646
DB00153,C00491
DB00153,C00415
DB00153,C00557
DB00153,C00558
DB00153,C00648
DB00153,C00651
DB00153,C00563
DB00153,C00652
DB00154,C00555
DB00154,C00702
DB00154,C00609
DB00154,C00640
DB00154,C00415
DB00154,C00561
DB00155,C00348
DB00155,C00572
DB00155,C00605
DB00155,C00001
DB00155,C00670
DB00155,C00555
DB00155,C00615
DB00155,C00466
DB00155,C00671
DB00155,C00012
DB00155,C00561
DB00156,C00572
DB00156,C00574
DB00156,C00629
DB00156,C00001
DB00156,C00555
DB00156,C00575
DB00156,C00561
DB00156,C00703
DB00157,C00631
DB00157,C00554
DB00157,C00555
DB00157,C00040
DB00157,C00566
DB00157,C00579
DB00157,C00632
DB00157,C00633
DB00157,C00582
DB00157,C00634
DB00157,C00561
DB00158,C00138
DB00158,C00704
DB00158,C00705
DB00158,C00047
DB00158,C00129
DB00158,C00565
DB00158,C00555
DB00158,C00075
DB00158,C00569
DB00158,C00556
DB00158,C00491
DB00158,C00144
DB00158,C00009
DB00158,C00566
DB00158,C00557
DB00158,C00465
DB00158,C00570
DB00158,C00571
DB00158,C00561
DB00158,C00562
DB00158,C00568
DB00158,C00563
DB00159,C00445
DB00159,C00220
DB00159,C00056
DB00159,C00706
DB00159,C00707
DB00159,C00635
DB00159,C00636
DB00159,C00555
DB00159,C00702
DB00159,C00637
DB00159,C00609
DB00159,C00639
DB00159,C00640
DB00159,C00708
DB00159,C00297
DB00159,C00415
DB00159,C00462
DB00159,C00709
DB00159,C00710
DB00159,C00561
DB00160,C00711
DB00160,C00572
DB00160,C00001
DB00160,C00555
DB00160,C00575
DB00160,C00561
DB00161,C00572
DB00161,C00690
DB00161,C00574
DB00161,C00001
DB00161,C00555
DB00161,C00575
DB00161,C00561
DB00162,C00094
DB00162,C00203
DB00162,C00653
DB00162,C00712
DB00162,C00713
DB00162,C00714
DB00162,C00612
DB00162,C00047
DB00162,C00654
DB00162,C00100
DB00162,C00655
DB00162,C00656
DB00162,C00657
DB00162,C00060
DB00162,C00129
DB00162,C00565
DB00162,C00715
DB00162,C00716
DB00162,C00556
DB00162,C00491
DB00162,C00066
DB00162,C00557
DB00162,C00717
DB00162,C00120
DB00162,C00558
DB00162,C00659
DB00162,C00660
DB00162,C00617
DB00162,C00718
DB00162,C00719
DB00162,C00123
DB00162,C00661
DB00162,C00720
DB00162,C00721
DB00162,C00563
DB00162,C00652
DB00163,C00612
DB00163,C00722
DB00163,C00723
DB00163,C00047
DB00163,C00100
DB00163,C00422
DB00163,C00455
DB00163,C00423
DB00163,C00424
DB00163,C00457
DB00163,C00170
DB00163,C00461
DB00163,C00565
DB00163,C00555
DB00163,C00556
DB00163,C00491
DB00163,C00566
DB00163,C00557
DB00163,C00558
DB00163,C00617
DB00163,C00724
DB00163,C00561
DB00163,C00725
DB00163,C00726
DB00163,C00563
DB00163,C00652
DB00165,C00203
DB00165,C00727
DB00165,C00413
DB00165,C00728
DB00165,C00565
DB00165,C00729
DB00165,C00075
DB00165,C00556
DB00165,C00557
DB00165,C00559
DB00165,C00560
DB00165,C00562
DB00165,C00563
DB00166,C00203
DB00166,C00612
DB00166,C00047
DB00166,C00554
DB00166,C00100
DB00166,C00555
DB00166,C00040
DB00166,C00609
DB00166,C00208
DB00166,C00415
DB00166,C00557
DB00166,C00617
DB00166,C00584
DB00166,C00561
DB00166,C00730
DB00166,C00731
DB00166,C00562
DB00166,C00563
DB00167,C00572
DB00167,C00690
DB00167,C00574
DB00167,C00001
DB00167,C00555
DB00167,C00575
DB00167,C00561
DB00168,C00001
DB00168,C00100
DB00168,C00565
DB00168,C00555
DB00168,C00732
DB00168,C00733
DB00168,C00556
DB00168,C00734
DB00168,C00735
DB00168,C00465
DB00168,C00736
DB00168,C00089
DB00168,C00010
DB00168,C00558
DB00168,C00561
DB00168,C00737
DB00169,C00203
DB00169,C00152
DB00169,C00156
DB00169,C00738
DB00169,C00644
DB00169,C00645
DB00169,C00739
DB00169,C00740
DB00169,C00168
DB00169,C00454
DB00169,C00455
DB00169,C00457
DB00169,C00103
DB00169,C00461
DB00169,C00565
DB00169,C00741
DB00169,C00742
DB00169,C00556
DB00169,C00646
DB00169,C00491
DB00169,C00415
DB00169,C00647
DB00169,C00557
DB00169,C00281
DB00169,C00558
DB00169,C00648
DB00169,C00649
DB00169,C00650
DB00169,C00651
DB00169,C00563
DB00169,C00652
DB00170,C00357
DB00170,C00005
DB00170,C00223
DB00170,C00205
DB00170,C00206
DB00170,C00101
DB00170,C00102
DB00170,C00743
DB00170,C00744
DB00170,C00745
DB00170,C00746
DB00170,C00317
DB00170,C00318
DB00170,C00739
DB00170,C00740
DB00170,C00747
DB00170,C00748
DB00170,C00168
DB00170,C00749
DB00170,C00257
DB00170,C00258
DB00170,C00259
DB00170,C00260
DB00170,C00261
DB00170,C00750
DB00170,C00751
DB00170,C00752
DB00170,C00753
DB00170,C00170
DB00170,C00103
DB00170,C00565
DB00170,C00555
DB00170,C00715
DB00170,C00008
DB00170,C00556
DB00170,C00009
DB00170,C00182
DB00170,C00557
DB00170,C00754
DB00170,C00755
DB00170,C00558
DB00170,C00756
DB00170,C00757
DB00170,C00561
DB00170,C00661
DB00170,C00758
DB00170,C00563
DB00170,C00652
DB00171,C00631
DB00171,C00759
DB00171,C00555
DB00171,C00566
DB00171,C00579
DB00171,C00632
DB00171,C00633
DB00171,C00582
DB00171,C00634
DB00171,C00561
DB00172,C00572
DB00172,C00573
DB00172,C00001
DB00172,C00555
DB00172,C00760
DB00172,C00575
DB00172,C00561
DB00173,C00555
DB00173,C00566
DB00173,C00582
DB00173,C00561
DB00173,C00761
DB00174,C00572
DB00174,C00604
DB00174,C00605
DB00174,C00629
DB00174,C00001
DB00174,C00555
DB00174,C00575
DB00174,C00561
DB00175,C00072
DB00175,C00762
DB00175,C00447
DB00175,C00705
DB00175,C00449
DB00175,C00074
DB00175,C00007
DB00175,C00763
DB00175,C00297
DB00175,C00764
DB00175,C00765
DB00175,C00766
DB00175,C00299
DB00175,C00345
DB00175,C00465
DB00175,C00736
DB00175,C00671
DB00175,C00468
DB00175,C00767
DB00175,C00768
DB00175,C00193
DB00175,C00090
DB00175,C00346
DB00176,C00349
DB00176,C00769
DB00176,C00691
DB00176,C00770
DB00176,C00692
DB00176,C00449
DB00176,C00272
DB00176,C00273
DB00176,C00101
DB00176,C00771
DB00176,C00772
DB00176,C00745
DB00176,C00746
DB00176,C00317
DB00176,C00773
DB00176,C00747
DB00176,C00774
DB00176,C00168
DB00176,C00454
DB00176,C00775
DB00176,C00259
DB00176,C00455
DB00176,C00260
DB00176,C00456
DB00176,C00261
DB00176,C00457
DB00176,C00752
DB00176,C00776
DB00176,C00103
DB00176,C00461
DB00176,C00075
DB00176,C00007
DB00176,C00777
DB00176,C00208
DB00176,C00276
DB00176,C00593
DB00176,C00283
DB00176,C00778
DB00176,C00779
DB00176,C00192
DB00176,C00694
DB00176,C00695
DB00176,C00780
DB00176,C00696
DB00176,C00781
DB00176,C00782
DB00176,C00783
DB00177,C00784
DB00177,C00117
DB00177,C00445
DB00177,C00785
DB00177,C00786
DB00177,C00787
DB00177,C00788
DB00177,C00789
DB00177,C00790
DB00177,C00791
DB00177,C00792
DB00177,C00793
DB00177,C00794
DB00177,C00795
DB00177,C00796
DB00177,C00006
DB00177,C00747
DB00177,C00748
DB00177,C00797
DB00177,C00103
DB00177,C00461
DB00177,C00262
DB00177,C00467
DB00177,C00468
DB00177,C00767
DB00178,C00798
DB00178,C00799
DB00178,C00784
DB00178,C00117
DB00178,C00445
DB00178,C00800
DB00178,C00795
DB00178,C00796
DB00178,C00006
DB00178,C00421
DB00178,C00074
DB00178,C00007
DB00178,C00566
DB00178,C00262
DB00178,C00765
DB00178,C00090
DB00178,C00011
DB00179,C00590
DB00179,C00801
DB00179,C00056
DB00179,C00019
DB00179,C00021
DB00179,C00612
DB00179,C00802
DB00179,C00803
DB00179,C00047
DB00179,C00804
DB00179,C00100
DB00179,C00805
DB00179,C00007
DB00179,C00806
DB00179,C00807
DB00179,C00430
DB00179,C00808
DB00179,C00617
DB00179,C00809
DB00180,C00071
DB00180,C00810
DB00180,C00286
DB00180,C00288
DB00180,C00056
DB00180,C00811
DB00180,C00812
DB00180,C00813
DB00180,C00422
DB00180,C00455
DB00180,C00423
DB00180,C00424
DB00180,C00457
DB00180,C00170
DB00180,C00461
DB00180,C00814
DB00180,C00646
DB00180,C00067
DB00180,C00717
DB00180,C00815
DB00180,C00816
DB00180,C00294
DB00180,C00649
DB00180,C00817
DB00181,C00072
DB00181,C00572
DB00181,C00001
DB00181,C00818
DB00181,C00819
DB00181,C00272
DB00181,C00273
DB00181,C00075
DB00181,C00820
DB00181,C00821
DB00181,C00822
DB00181,C00823
DB00181,C00824
DB00181,C00279
DB00181,C00825
DB00181,C00280
DB00181,C00281
DB00181,C00283
DB00182,C00826
DB00182,C00827
DB00182,C00220
DB00182,C00446
DB00182,C00349
DB00182,C00828
DB00182,C00829
DB00182,C00802
DB00182,C00621
DB00182,C00830
DB00182,C00804
DB00182,C00272
DB00182,C00831
DB00182,C00832
DB00182,C00833
DB00182,C00743
DB00182,C00834
DB00182,C00775
DB00182,C00103
DB00182,C00461
DB00182,C00835
DB00182,C00836
DB00182,C00075
DB00182,C00276
DB00182,C00593
DB00182,C00283
DB00182,C00778
DB00182,C00430
DB00182,C00837
DB00182,C00808
DB00182,C00694
DB00182,C00838
DB00182,C00696
DB00182,C00839
DB00183,C00001
DB00183,C00129
DB00183,C00840
DB00183,C00248
DB00183,C00131
DB00183,C00132
DB00183,C00089
DB00183,C00841
DB00183,C00010
DB00183,C00012
DB00183,C00842
DB00184,C00827
DB00184,C00843
DB00184,C00829
DB00184,C00274
DB00184,C00844
DB00184,C00845
DB00184,C00846
DB00184,C00205
DB00184,C00206
DB00184,C00772
DB00184,C00743
DB00184,C00744
DB00184,C00847
DB00184,C00848
DB00184,C00519
DB00184,C00849
DB00184,C00797
DB00184,C00775
DB00184,C00850
DB00184,C00851
DB00184,C00257
DB00184,C00258
DB00184,C00520
DB00184,C00455
DB00184,C00457
DB00184,C00170
DB00184,C00103
DB00184,C00461
DB00184,C00852
DB00184,C00853
DB00184,C00275
DB00184,C00854
DB00184,C00855
DB00184,C00856
DB00184,C00593
DB00184,C00283
DB00184,C00857
DB00184,C00858
DB00184,C00595
DB00184,C00597
DB00184,C00430
DB00184,C00560
DB00184,C00859
DB00184,C00860
DB00185,C00829
DB00185,C00274
DB00185,C00844
DB00185,C00861
DB00185,C00775
DB00185,C00455
DB00185,C00457
DB00185,C00461
DB00185,C00075
DB00185,C00862
DB00185,C00593
DB00185,C00283
DB00185,C00863
DB00185,C00430
DB00185,C00584
DB00186,C00769
DB00186,C00864
DB00186,C00865
DB00186,C00829
DB00186,C00866
DB00186,C00867
DB00186,C00868
DB00186,C00869
DB00186,C00272
DB00186,C00273
DB00186,C00075
DB00186,C00820
DB00186,C00870
DB00186,C00247
DB00186,C00566
DB00186,C00871
DB00186,C00279
DB00186,C00825
DB00186,C00593
DB00186,C00283
DB00186,C00430
DB00186,C00872
DB00186,C00695
DB00186,C00783
DB00187,C00826
