drug_id,synonym_id
DB00160,SYN01268
DB00160,SYN01269
DB00160,SYN01270
DB00160,SYN01271
DB00160,SYN01272
DB00160,SYN01273
DB00161,SYN01274
DB00161,SYN01275
DB00161,SYN01276
DB00161,SYN01277
DB00161,SYN01278
DB00161,SYN01279
DB00161,SYN01280
DB00161,SYN01281
DB00161,SYN01282
DB00162,SYN01283
DB00162,SYN01284
DB00162,SYN01285
DB00162,SYN01286
DB00162,SYN01287
DB00162,SYN01288
DB00162,SYN01289
DB00162,SYN01290
DB00163,SYN01291
DB00163,SYN01292
DB00163,SYN01293
DB00163,SYN01294
DB00163,SYN01295
DB00163,SYN01296
DB00165,SYN01297
DB00165,SYN01298
DB00165,SYN01299
DB00165,SYN01300
DB00165,SYN01301
DB00165,SYN01302
DB00165,SYN01303
DB00165,SYN01304
DB00165,SYN01305
DB00165,SYN01306
DB00165,SYN01307
DB00166,SYN01308
DB00166,SYN01309
DB00166,SYN01310
DB00166,SYN01311
DB00166,SYN01312
DB00166,SYN01313
DB00166,SYN01314
DB00166,SYN01315
DB00166,SYN01316
DB00166,SYN01317
DB00166,SYN01318
DB00166,SYN01319
DB00166,SYN01320
DB00166,SYN01321
DB00166,SYN01322
DB00166,SYN01323
DB00166,SYN01324
DB00166,SYN01325
DB00166,SYN01326
DB00167,SYN01327
DB00167,SYN01328
DB00167,SYN01329
DB00167,SYN01330
DB00167,SYN01331
DB00167,SYN01332
DB00167,SYN01333
DB00167,SYN01334
DB00167,SYN01335
DB00168,SYN01336
DB00168,SYN01337
DB00168,SYN01338
DB00168,SYN01339
DB00168,SYN01340
DB00168,SYN01341
DB00168,SYN01342
DB00168,SYN01343
DB00168,SYN01344
DB00168,SYN01345
DB00168,SYN01346
DB00168,SYN01347
DB00168,SYN01348
DB00169,SYN01349
DB00169,SYN01350
DB00169,SYN01351
DB00169,SYN01352
DB00169,SYN01353
DB00169,SYN01354
DB00169,SYN01355
DB00169,SYN01356
DB00169,SYN01357
DB00169,SYN01358
DB00169,SYN01359
DB00169,SYN01360
DB00169,SYN01361
DB00169,SYN01362
DB00169,SYN01363
DB00170,SYN01364
DB00170,SYN01365
DB00170,SYN01366
DB00170,SYN01367
DB00170,SYN01368
DB00170,SYN01369
DB00171,SYN01370
DB00171,SYN01371
DB00171,SYN01372
DB00171,SYN01373
DB00172,SYN01374
DB00172,SYN01375
DB00172,SYN01376
DB00172,SYN01377
DB00172,SYN01378
DB00172,SYN01379
DB00172,SYN01380
DB00172,SYN01381
DB00172,SYN01382
DB00172,SYN01383
DB00172,SYN01384
DB00172,SYN01385
DB00172,SYN01386
DB00172,SYN01387
DB00172,SYN01388
DB00172,SYN01389
DB00172,SYN01390
DB00172,SYN01391
DB00172,SYN01392
DB00172,SYN01393
DB00173,SYN01394
DB00173,SYN01395
DB00173,SYN01396
DB00173,SYN01397
DB00174,SYN01398
DB00174,SYN01399
DB00174,SYN01400
DB00174,SYN01401
DB00174,SYN01402
DB00174,SYN01403
DB00174,SYN01404
DB00174,SYN01405
DB00174,SYN01406
DB00174,SYN01407
DB00174,SYN01408
DB00174,SYN01409
DB00174,SYN01410
DB00174,SYN01411
DB00175,SYN01412
DB00175,SYN01413
DB00175,SYN01414
DB00175,SYN01415
DB00175,SYN01416
DB00175,SYN01417
DB00176,SYN01418
DB00176,SYN01419
DB00176,SYN01420
DB00177,SYN01421
DB00177,SYN01422
DB00177,SYN01423
DB00177,SYN01424
DB00178,SYN01425
DB00178,SYN01426
DB00178,SYN01427
DB00179,SYN01428
DB00179,SYN01429
DB00179,SYN01430
DB00179,SYN01431
DB00179,SYN01432
DB00179,SYN01433
DB00179,SYN01434
DB00179,SYN01435
DB00179,SYN01436
DB00179,SYN01437
DB00179,SYN01438
DB00179,SYN01439
DB00180,SYN01440
DB00180,SYN01441
DB00180,SYN01442
DB00180,SYN01443
DB00181,SYN01444
DB00181,SYN01445
DB00181,SYN01446
DB00181,SYN01447
DB00181,SYN01448
DB00181,SYN01449
DB00181,SYN01450
DB00181,SYN01451
DB00181,SYN01452
DB00181,SYN01453
DB00181,SYN01454
DB00181,SYN01455
DB00181,SYN01456
DB00182,SYN01457
DB00182,SYN01458
DB00182,SYN01459
DB00182,SYN01460
DB00182,SYN01461
DB00182,SYN01462
DB00182,SYN01463
DB00182,SYN01464
DB00182,SYN01465
DB00182,SYN01466
DB00182,SYN01467
DB00182,SYN01468
DB00182,SYN01469
DB00182,SYN01470
DB00182,SYN01471
DB00182,SYN01472
DB00183,SYN01473
DB00184,SYN01474
DB00184,SYN01475
DB00184,SYN01476
DB00184,SYN01477
DB00184,SYN01478
DB00184,SYN01479
DB00184,SYN01480
DB00184,SYN01481
DB00184,SYN01482
DB00184,SYN01483
DB00184,SYN01484
DB00184,SYN01485
DB00184,SYN01486
DB00184,SYN01487
DB00185,SYN01488
DB00185,SYN01489
DB00185,SYN01490
DB00185,SYN01491
DB00185,SYN01492
DB00186,SYN01493
DB00186,SYN01494
DB00186,SYN01495
DB00186,SYN01496
DB00187,SYN01497
DB00187,SYN01498
DB00187,SYN01499
DB00187,SYN01500
DB00187,SYN01501
DB00187,SYN01502
DB00188,SYN01503
DB00188,SYN01504
DB00188,SYN01505
DB00188,SYN01506
DB00188,SYN01507
DB00188,SYN01508
DB00189,SYN01509
DB00189,SYN01510
DB00189,SYN01511
DB00189,SYN01512
DB00189,SYN01513
DB00189,SYN01514
DB00189,SYN01515
DB00189,SYN01516
DB00190,SYN01517
DB00190,SYN01518
DB00190,SYN01519
DB00190,SYN01520
DB00190,SYN01521
DB00190,SYN01522
DB00190,SYN01523
DB00190,SYN01524
DB00190,SYN01525
DB00190,SYN01526
DB00191,SYN01527
DB00191,SYN01528
DB00191,SYN01529
DB00191,SYN01530
DB00191,SYN01531
DB00192,SYN01532
DB00192,SYN01533
DB00192,SYN01534
DB00193,SYN01535
DB00193,SYN01536
DB00194,SYN01537
DB00194,SYN01538
DB00194,SYN01539
DB00194,SYN01540
DB00194,SYN01541
DB00194,SYN01542
DB00194,SYN01543
DB00194,SYN01544
DB00195,SYN01545
DB00195,SYN01546
DB00195,SYN01547
DB00195,SYN01548
DB00195,SYN01549
DB00196,SYN01550
DB00196,SYN01551
DB00196,SYN01552
DB00196,SYN01553
DB00196,SYN01554
DB00196,SYN01555
DB00197,SYN01556
DB00197,SYN01557
DB00198,SYN01558
DB00198,SYN01559
DB00198,SYN01560
DB00198,SYN01561
DB00198,SYN01562
DB00198,SYN01563
DB00199,SYN01564
DB00199,SYN01565
DB00199,SYN01566
DB00199,SYN01567
DB00199,SYN01568
DB00199,SYN01569
DB00199,SYN01570
DB00199,SYN01571
DB00200,SYN01572
DB00200,SYN01573
DB00200,SYN01574
DB00200,SYN01575
DB00200,SYN01576
DB00200,SYN01577
DB00200,SYN01578
DB00201,SYN01579
DB00201,SYN01580
DB00201,SYN01581
DB00201,SYN01582
DB00201,SYN01583
DB00201,SYN01584
DB00201,SYN01585
DB00201,SYN01586
DB00201,SYN01587
DB00201,SYN01588
DB00201,SYN01589
DB00201,SYN01590
DB00201,SYN01591
DB00201,SYN01592
DB00201,SYN01593
DB00201,SYN01594
DB00201,SYN01595
DB00201,SYN01596
DB00201,SYN01597
DB00201,SYN01598
DB00202,SYN01599
DB00202,SYN01600
DB00202,SYN01601
DB00202,SYN01602
DB00202,SYN01603
DB00202,SYN01604
DB00202,SYN01605
DB00202,SYN01606
DB00202,SYN01607
DB00203,SYN01608
DB00203,SYN01609
DB00203,SYN01610
DB00204,SYN01611
DB00204,SYN01612
DB00204,SYN01613
DB00204,SYN01614
DB00205,SYN01615
DB00205,SYN01616
DB00205,SYN01617
DB00205,SYN01618
DB00205,SYN01619
DB00205,SYN01620
DB00205,SYN01621
DB00205,SYN01622
DB00205,SYN01623
DB00205,SYN01624
DB00205,SYN01625
DB00205,SYN01626
DB00205,SYN01627
DB00205,SYN01628
DB00205,SYN01629
DB00205,SYN01630
DB00206,SYN01631
DB00206,SYN01632
DB00206,SYN01633
DB00206,SYN01634
DB00206,SYN01635
DB00207,SYN01636
DB00207,SYN01637
DB00207,SYN01638
DB00207,SYN01639
DB00208,SYN01640
DB00208,SYN01641
DB00208,SYN01642
DB00209,SYN01643
DB00210,SYN01644
DB00210,SYN01645
DB00210,SYN01646
DB00210,SYN01647
DB00210,SYN01648
DB00211,SYN01649
DB00211,SYN01650
DB00211,SYN01651
DB00211,SYN01652
DB00211,SYN01653
DB00211,SYN01654
DB00211,SYN01655
DB00211,SYN01656
DB00212,SYN01657
DB00213,SYN01658
DB00213,SYN01659
DB00213,SYN01660
DB00214,SYN01661
DB00214,SYN01662
DB00214,SYN01663
DB00214,SYN01664
DB00214,SYN01665
DB00214,SYN01666
DB00214,SYN01667
DB00215,SYN01668
DB00215,SYN01669
DB00215,SYN01670
DB00216,SYN01671
DB00216,SYN01672
DB00216,SYN01673
DB00216,SYN01674
DB00217,SYN01675
DB00217,SYN01676
DB00217,SYN01677
DB00217,SYN01678
DB00217,SYN01679
DB00217,SYN01680
DB00218,SYN01681
DB00218,SYN01682
DB00218,SYN01683
DB00218,SYN01684
DB00219,SYN01685
DB00219,SYN01686
DB00219,SYN01687
DB00220,SYN01688
DB00221,SYN01689
DB00221,SYN01690
DB00221,SYN01691
DB00221,SYN01692
DB00222,SYN01693
DB00222,SYN01694
DB00222,SYN01695
DB00222,SYN01696
DB00223,SYN01697
DB00223,SYN01698
DB00223,SYN01699
DB00223,SYN01700
DB00224,SYN01701
DB00224,SYN01702
DB00224,SYN01703
DB00225,SYN01704
DB00225,SYN01705
DB00225,SYN01706
DB00226,SYN01707
DB00226,SYN01708
DB00227,SYN01709
DB00227,SYN01710
DB00227,SYN01711
DB00227,SYN01712
DB00227,SYN01713
DB00227,SYN01714
DB00227,SYN01715
DB00227,SYN01716
DB00227,SYN01717
DB00227,SYN01718
DB00228,SYN01719
DB00228,SYN01720
DB00228,SYN01721
DB00228,SYN01722
DB00228,SYN01723
DB00228,SYN01724
DB00228,SYN01725
DB00229,SYN01726
DB00229,SYN01727
DB00229,SYN01728
DB00229,SYN01729
DB00230,SYN01730
DB00230,SYN01731
DB00230,SYN01732
DB00230,SYN01733
DB00230,SYN01734
DB00230,SYN01735
DB00231,SYN01736
DB00232,SYN01737
DB00233,SYN01738
DB00233,SYN01739
DB00233,SYN01740
DB00233,SYN01741
DB00233,SYN01742
DB00233,SYN01743
DB00233,SYN01744
DB00233,SYN01745
DB00234,SYN01746
DB00234,SYN01747
DB00235,SYN01748
DB00235,SYN01749
DB00235,SYN01750
DB00235,SYN01751
DB00236,SYN01752
DB00236,SYN01753
DB00236,SYN01754
DB00236,SYN01755
DB00237,SYN01756
DB00237,SYN01757
DB00237,SYN01758
DB00237,SYN01759
DB00237,SYN01760
DB00237,SYN01761
DB00237,SYN01762
DB00237,SYN01763
DB00237,SYN01764
DB00238,SYN01765
DB00238,SYN01766
DB00238,SYN01767
DB00238,SYN01768
DB00238,SYN01769
DB00238,SYN01770
DB00238,SYN01771
DB00239,SYN01772
DB00239,SYN01773
DB00239,SYN01774
DB00239,SYN01775
DB00240,SYN01776
DB00240,SYN01777
DB00240,SYN01778
DB00241,SYN01779
DB00241,SYN01780
DB00241,SYN01781
DB00241,SYN01782
DB00241,SYN01783
DB00241,SYN01784
DB00241,SYN01785
DB00241,SYN01786
DB00241,SYN01787
DB00241,SYN01788
DB00241,SYN01789
DB00241,SYN01790
DB00241,SYN01791
DB00241,SYN01792
DB00241,SYN01793
DB00241,SYN01794
DB00242,SYN01795
DB00242,SYN01796
DB00242,SYN01797
DB00242,SYN01798
DB00242,SYN01799
DB00242,SYN01800
DB00242,SYN01801
DB00242,SYN01802
DB00242,SYN01803
DB00242,SYN01804
DB00242,SYN01805
DB00242,SYN01806
DB00242,SYN01807
DB00242,SYN01808
DB00243,SYN01809
DB00243,SYN01810
DB00244,SYN01811
DB00244,SYN01812
DB00244,SYN01813
DB00244,SYN01814
DB00244,SYN01815
DB00244,SYN01816
DB00244,SYN01817
DB00244,SYN01818
DB00244,SYN01819
DB00244,SYN01820
DB00245,SYN01821
DB00245,SYN01822
DB00245,SYN01823
DB00245,SYN01824
DB00245,SYN01825
DB00245,SYN01826
DB00245,SYN01827
DB00245,SYN01828
DB00245,SYN01829
DB00245,SYN01830
DB00245,SYN01831
DB00246,SYN01832
DB00246,SYN01833
DB00246,SYN01834
DB00247,SYN01835
DB00247,SYN01836
DB00247,SYN01837
DB00247,SYN01838
DB00247,SYN01839
DB00247,SYN01840
DB00247,SYN01841
DB00247,SYN01842
DB00247,SYN01843
DB00247,SYN01844
DB00247,SYN01845
DB00247,SYN01846
DB00247,SYN01847
DB00248,SYN01848
DB00248,SYN01849
DB00248,SYN01850
DB00248,SYN01851
DB00248,SYN01852
DB00248,SYN01853
DB00248,SYN01854
DB00248,SYN01855
DB00249,SYN01856
DB00249,SYN01857
DB00249,SYN01858
DB00249,SYN01859
DB00249,SYN01860
DB00249,SYN01861
DB00249,SYN01862
DB00249,SYN01863
DB00249,SYN01864
DB00249,SYN01865
DB00249,SYN01866
DB00249,SYN01867
DB00249,SYN01868
DB00249,SYN01869
DB00249,SYN01870
DB00249,SYN01871
DB00250,SYN01872
DB00250,SYN01873
DB00250,SYN01874
DB00250,SYN01875
DB00250,SYN01876
DB00250,SYN01877
DB00250,SYN01878
DB00250,SYN01879
DB00250,SYN01880
DB00250,SYN01881
DB00250,SYN01882
DB00250,SYN01883
DB00250,SYN01884
DB00250,SYN01885
DB00250,SYN01886
DB00250,SYN01887
DB00250,SYN01888
DB00250,SYN01889
DB00250,SYN01890
DB00250,SYN01891
DB00250,SYN01892
DB00250,SYN01893
DB00250,SYN01894
DB00250,SYN01895
DB00250,SYN01896
DB00250,SYN01897
DB00250,SYN01898
DB00251,SYN01899
DB00252,SYN01900
DB00252,SYN01901
DB00252,SYN01902
DB00252,SYN01903
DB00252,SYN01904
DB00252,SYN01905
DB00252,SYN01906
DB00252,SYN01907
DB00252,SYN01908
DB00252,SYN01909
DB00252,SYN01910
DB00252,SYN01911
DB00252,SYN01912
DB00253,SYN01913
DB00253,SYN01914
DB00253,SYN01915
DB00253,SYN01916
DB00254,SYN01917
DB00254,SYN01918
DB00254,SYN01919
DB00254,SYN01920
DB00254,SYN01921
DB00254,SYN01922
DB00254,SYN01923
DB00254,SYN01924
DB00254,SYN01925
DB00254,SYN01926
DB00254,SYN01927
DB00255,SYN01928
DB00255,SYN01929
DB00255,SYN01930
DB00255,SYN01931
DB00255,SYN01932
DB00255,SYN01933
DB00255,SYN01934
DB00255,SYN01935
DB00255,SYN01936
DB00255,SYN01937
DB00255,SYN01938
DB00255,SYN01939
DB00255,SYN01940
DB00255,SYN01941
DB00256,SYN01942
DB00256,SYN01943
DB00256,SYN01944
DB00256,SYN01945
DB00256,SYN01946
DB00256,SYN01947
DB00256,SYN01948
DB00256,SYN01949
DB00256,SYN01950
DB00257,SYN01951
DB00257,SYN01952
DB00257,SYN01953
DB00257,SYN01954
DB00257,SYN01955
DB00257,SYN01956
DB00257,SYN01957
DB00258,SYN01958
DB00258,SYN01959
DB00258,SYN01960
DB00258,SYN01961
DB00258,SYN01962
DB00258,SYN01963
DB00258,SYN01964
DB00258,SYN01965
DB00258,SYN01966
DB00259,SYN01967
DB00259,SYN01968
DB00259,SYN01969
DB00259,SYN01970
DB00259,SYN01971
DB00259,SYN01972
DB00259,SYN01973
DB00259,SYN01974
DB00259,SYN01975
DB00259,SYN01976
DB00259,SYN01977
DB00259,SYN01978
DB00259,SYN01979
DB00260,SYN01980
DB00260,SYN01981
DB00260,SYN01982
DB00260,SYN01983
DB00260,SYN01984
DB00260,SYN01985
DB00260,SYN01986
DB00260,SYN01987
DB00260,SYN01988
DB00260,SYN01989
DB00260,SYN01990
DB00260,SYN01991
DB00260,SYN01992
DB00260,SYN01993
DB00260,SYN01994
DB00261,SYN01995
DB00261,SYN01996
DB00261,SYN01997
DB00262,SYN01998
DB00262,SYN01999
DB00262,SYN02000
DB00262,SYN02001
DB00262,SYN02002
DB00262,SYN02003
DB00262,SYN02004
DB00263,SYN02005
DB00263,SYN02006
DB00263,SYN02007
DB00263,SYN02008
DB00263,SYN02009
DB00263,SYN02010
DB00263,SYN02011
DB00263,SYN02012
DB00263,SYN02013
DB00263,SYN02014
DB00263,SYN02015
DB00263,SYN02016
DB00263,SYN02017
DB00263,SYN02018
DB00263,SYN02019
DB00263,SYN02020
DB00263,SYN02021
DB00263,SYN02022
DB00263,SYN02023
DB00263,SYN02024
DB00263,SYN02025
DB00263,SYN02026
DB00263,SYN02027
DB00263,SYN02028
DB00263,SYN02029
DB00263,SYN02030
DB00263,SYN02031
DB00263,SYN02032
DB00263,SYN02033
DB00263,SYN02034
DB00263,SYN02035
DB00263,SYN02036
DB00263,SYN02037
DB00264,SYN02038
DB00264,SYN02039
DB00264,SYN02040
DB00264,SYN02041
DB00265,SYN02042
DB00266,SYN02043
DB00266,SYN02044
DB00266,SYN02045
DB00266,SYN02046
DB00266,SYN02047
DB00266,SYN02048
DB00266,SYN02049
DB00266,SYN02050
DB00266,SYN02051
DB00266,SYN02052
DB00266,SYN02053
DB00266,SYN02054
DB00267,SYN02055
DB00267,SYN02056
DB00267,SYN02057
DB00267,SYN02058
DB00267,SYN02059
DB00267,SYN02060
DB00268,SYN02061
DB00268,SYN02062
DB00268,SYN02063
DB00269,SYN02064
DB00269,SYN02065
DB00269,SYN02066
DB00269,SYN02067
DB00269,SYN02068
DB00269,SYN02069
DB00269,SYN02070
DB00269,SYN02071
DB00269,SYN02072
DB00269,SYN02073
DB00269,SYN02074
DB00270,SYN02075
DB00270,SYN02076
DB00270,SYN02077
DB00271,SYN02078
DB00271,SYN02079
DB00271,SYN02080
DB00271,SYN02081
DB00271,SYN02082
DB00271,SYN02083
DB00271,SYN02084
DB00271,SYN02085
DB00271,SYN02086
DB00271,SYN02087
DB00271,SYN02088
DB00271,SYN02089
DB00271,SYN02090
DB00271,SYN02091
DB00271,SYN02092
DB00271,SYN02093
DB00271,SYN02094
DB00272,SYN02095
DB00272,SYN02096
DB00272,SYN02097
DB00272,SYN02098
DB00272,SYN02099
DB00272,SYN02100
DB00272,SYN02101
DB00272,SYN02102
DB00272,SYN02103
DB00272,SYN02104
DB00273,SYN02105
DB00273,SYN02106
DB00273,SYN02107
DB00273,SYN02108
DB00273,SYN02109
DB00273,SYN02110
DB00273,SYN02111
DB00273,SYN02112
DB00274,SYN02113
DB00274,SYN02114
DB00274,SYN02115
DB00274,SYN02116
DB00275,SYN02117
DB00275,SYN02118
DB00275,SYN02119
DB00276,SYN02120
DB00276,SYN02121
DB00276,SYN02122
DB00276,SYN02123
DB00276,SYN02124
DB00276,SYN02125
DB00276,SYN02126
DB00276,SYN02127
DB00276,SYN02128
DB00276,SYN02129
DB00277,SYN02130
DB00277,SYN02131
DB00277,SYN02132
DB00277,SYN02133
DB00277,SYN02134
DB00277,SYN02135
DB00277,SYN02136
DB00278,SYN02137
DB00278,SYN02138
DB00279,SYN02139
DB00279,SYN02140
DB00279,SYN02141
DB00279,SYN02142
DB00279,SYN02143
DB00279,SYN02144
DB00279,SYN02145
DB00279,SYN02146
DB00279,SYN02147
DB00279,SYN02148
DB00279,SYN02149
DB00279,SYN02150
DB00279,SYN02151
DB00280,SYN02152
DB00280,SYN02153
DB00280,SYN02154
DB00281,SYN02155
DB00281,SYN02156
DB00281,SYN02157
DB00281,SYN02158
DB00281,SYN02159
DB00281,SYN02160
DB00281,SYN02161
DB00281,SYN02162
DB00281,SYN02163
DB00281,SYN02164
DB00282,SYN02165
DB00282,SYN02166
DB00282,SYN02167
DB00282,SYN02168
DB00282,SYN02169
DB00283,SYN02170
DB00283,SYN02171
DB00283,SYN02172
DB00283,SYN02173
DB00283,SYN02174
DB00283,SYN02175
DB00284,SYN02176
DB00284,SYN02177
DB00284,SYN02178
DB00285,SYN02179
DB00285,SYN02180
DB00285,SYN02181
DB00286,SYN02182
DB00286,SYN02183
DB00286,SYN02184
DB00286,SYN02185
DB00287,SYN02186
DB00287,SYN02187
DB00287,SYN02188
DB00287,SYN02189
DB00287,SYN02190
DB00287,SYN02191
DB00287,SYN02192
DB00288,SYN02193
DB00288,SYN02194
DB00288,SYN02195
DB00288,SYN02196
DB00289,SYN02197
DB00289,SYN02198
DB00289,SYN02199
DB00289,SYN02200
DB00289,SYN02201
DB00289,SYN02202
DB00290,SYN02203
DB00290,SYN02204
DB00290,SYN02205
DB00290,SYN02206
DB00290,SYN02207
DB00290,SYN02208
DB00291,SYN02209
DB00291,SYN02210
DB00291,SYN02211
DB00291,SYN02212
DB00291,SYN02213
DB00291,SYN02214
DB00291,SYN02215
DB00291,SYN02216
DB00291,SYN02217
DB00291,SYN02218
DB00291,SYN02219
DB00291,SYN02220
DB00292,SYN02221
DB00292,SYN02222
DB00292,SYN02223
DB00292,SYN02224
DB00292,SYN02225
DB00292,SYN02226
DB00292,SYN02227
DB00292,SYN02228
DB00292,SYN02229
DB00293,SYN02230
DB00294,SYN02231
DB00294,SYN02232
DB00294,SYN02233
DB00294,SYN02234
DB00294,SYN02235
DB00295,SYN02236
DB00295,SYN02237
DB00295,SYN02238
DB00295,SYN02239
DB00295,SYN02240
DB00295,SYN02241
DB00295,SYN02242
DB00295,SYN02243
DB00295,SYN02244
DB00295,SYN02245
DB00295,SYN02246
DB00295,SYN02247
DB00295,SYN02248
DB00295,SYN02249
DB00296,SYN02250
DB00296,SYN02251
DB00296,SYN02252
DB00296,SYN02253
DB00296,SYN02254
DB00296,SYN02255
DB00296,SYN02256
DB00296,SYN02257
DB00297,SYN02258
DB00297,SYN02259
DB00297,SYN02260
DB00297,SYN02261
DB00297,SYN02262
DB00297,SYN02263
DB00297,SYN02264
DB00297,SYN02265
DB00297,SYN02266
DB00297,SYN02267
DB00297,SYN02268
DB00297,SYN02269
DB00297,SYN02270
DB00298,SYN02271
DB00298,SYN02272
DB00298,SYN02273
DB00298,SYN02274
DB00299,SYN02275
DB00299,SYN02276
DB00299,SYN02277
DB00299,SYN02278
DB00299,SYN02279
DB00299,SYN02280
DB00299,SYN02281
DB00299,SYN02282
DB00300,SYN02283
DB00300,SYN02284
DB00301,SYN02285
DB00301,SYN02286
DB00301,SYN02287
DB00301,SYN02288
DB00301,SYN02289
DB00301,SYN02290
DB00301,SYN02291
DB00302,SYN02292
DB00302,SYN02293
DB00302,SYN02294
DB00302,SYN02295
DB00302,SYN02296
DB00302,SYN02297
DB00302,SYN02298
DB00302,SYN02299
DB00302,SYN02300
DB00302,SYN02301
DB00302,SYN02302
DB00302,SYN02303
DB00302,SYN02304
DB00303,SYN02305
DB00303,SYN02306
DB00303,SYN02307
DB00304,SYN02308
DB00304,SYN02309
DB00304,SYN02310
DB00304,SYN02311
DB00305,SYN02312
DB00305,SYN02313
DB00305,SYN02314
DB00305,SYN02315
DB00305,SYN02316
DB00305,SYN02317
DB00305,SYN02318
DB00305,SYN02319
DB00305,SYN02320
DB00305,SYN02321
DB00305,SYN02322
DB00306,SYN02323
DB00306,SYN02324
DB00306,SYN02325
DB00306,SYN02326
DB00306,SYN02327
DB00306,SYN02328
DB00307,SYN02329
DB00307,SYN02330
DB00307,SYN02331
DB00307,SYN02332
DB00307,SYN02333
DB00307,SYN02334
DB00307,SYN02335
DB00307,SYN02336
DB00308,SYN02337
DB00308,SYN02338
DB00308,SYN02339
DB00308,SYN02340
DB00308,SYN02341
DB00309,SYN02342
DB00309,SYN02343
DB00309,SYN02344
DB00309,SYN02345
DB00309,SYN02346
DB00309,SYN02347
DB00310,SYN02348
DB00310,SYN02349
DB00310,SYN02350
DB00310,SYN02351
DB00310,SYN02352
DB00310,SYN02353
DB00310,SYN02354
DB00310,SYN02355
DB00310,SYN02356
DB00310,SYN02357
DB00310,SYN02358
DB00310,SYN02359
DB00310,SYN02360
DB00311,SYN02361
DB00311,SYN02362
DB00311,SYN02363
DB00311,SYN02364
DB00312,SYN02365
DB00312,SYN02366
DB00312,SYN02367
DB00312,SYN02368
DB00312,SYN02369
DB00312,SYN02370
DB00313,SYN02371
DB00313,SYN02372
DB00313,SYN02373
DB00313,SYN02374
DB00313,SYN02375
DB00313,SYN02376
DB00313,SYN02377
DB00313,SYN02378
DB00313,SYN02379
DB00313,SYN02380
DB00313,SYN02381
DB00313,SYN02382
DB00313,SYN02383
DB00313,SYN02384
DB00313,SYN02385
DB00313,SYN02386
DB00313,SYN02387
DB00314,SYN02388
DB00314,SYN02389
DB00315,SYN02390
DB00315,SYN02391
DB00315,SYN02392
DB00315,SYN02393
DB00315,SYN02394
DB00316,SYN02395
DB00316,SYN02396
DB00316,SYN02397
DB00316,SYN02398
DB00316,SYN02399
DB00316,SYN02400
DB00316,SYN02401
DB00316,SYN02402
DB00316,SYN02403
DB00316,SYN02404
DB00316,SYN02405
DB00316,SYN02406
DB00316,SYN02407
DB00316,SYN02408
DB00316,SYN02409
DB00316,SYN02410
DB00316,SYN02411
DB00316,SYN02412
DB00317,SYN02413
DB00317,SYN02414
DB00317,SYN02415
DB00318,SYN02416
DB00318,SYN02417
DB00318,SYN02418
DB00318,SYN02419
DB00318,SYN02420
DB00318,SYN02421
DB00318,SYN02422
DB00318,SYN02423
DB00318,SYN02424
DB00318,SYN02425
DB00318,SYN02426
DB00318,SYN02427
DB00318,SYN02428
DB00318,SYN02429
DB00318,SYN02430
DB00319,SYN02431
DB00319,SYN02432
DB00319,SYN02433
DB00319,SYN02434
DB00319,SYN02435
DB00319,SYN02436
DB00319,SYN02437
DB00320,SYN02438
DB00320,SYN02439
DB00320,SYN02440
DB00320,SYN02441
DB00320,SYN02442
DB00320,SYN02443
DB00320,SYN02444
DB00320,SYN02445
DB00320,SYN02446
DB00321,SYN02447
DB00321,SYN02448
DB00321,SYN02449
DB00321,SYN02450
DB00321,SYN02451
DB00321,SYN02452
DB00321,SYN02453
DB00321,SYN02454
DB00321,SYN02455
DB00321,SYN02456
DB00321,SYN02457
DB00322,SYN02458
DB00322,SYN02459
DB00322,SYN02460
DB00322,SYN02461
DB00322,SYN02462
DB00322,SYN02463
DB00322,SYN02464
DB00322,SYN02465
DB00322,SYN02466
DB00322,SYN02467
DB00322,SYN02468
DB00322,SYN02469
DB00322,SYN02470
DB00322,SYN02471
DB00322,SYN02472
DB00322,SYN02473
DB00322,SYN02474
DB00322,SYN02475
DB00322,SYN02476
DB00322,SYN02477
DB00323,SYN02478
DB00323,SYN02479
DB00323,SYN02480
DB00323,SYN02481
DB00323,SYN02482
DB00323,SYN02483
DB00323,SYN02484
DB00323,SYN02485
DB00324,SYN02486
DB00324,SYN02487
DB00324,SYN02488
DB00324,SYN02489
DB00324,SYN02490
DB00324,SYN02491
DB00324,SYN02492
DB00325,SYN02493
DB00325,SYN02494
DB00326,SYN02495
DB00326,SYN02496
DB00326,SYN02497
DB00326,SYN02498
DB00326,SYN02499
DB00326,SYN02500
DB00326,SYN02501
DB00326,SYN02502
DB00326,SYN02503
DB00326,SYN02504
DB00326,SYN02505
DB00327,SYN02506
DB00327,SYN02507
DB00327,SYN02508
DB00327,SYN02509
DB00327,SYN02510
DB00327,SYN02511
DB00327,SYN02512
DB00327,SYN02513
DB00327,SYN02514
DB00327,SYN02515
DB00327,SYN02516
DB00327,SYN02517
DB00327,SYN02518
DB00328,SYN02519
DB00328,SYN02520
DB00328,SYN02521
DB00328,SYN02522
DB00328,SYN02523
DB00328,SYN02524
DB00328,SYN02525
DB00330,SYN02526
DB00330,SYN02527
DB00330,SYN02528
DB00330,SYN02529
DB00330,SYN02530
DB00330,SYN02531
DB00330,SYN02532
DB00330,SYN02533
DB00330,SYN02534
DB00330,SYN02535
DB00330,SYN02536
DB00330,SYN02537
DB00331,SYN02538
